id_order,id_driver,id_customer,tanggal,jarak_km,durasi_menit,tarif
4680,91,9.0,2023-03-15,9.72,25,34000
4681,91,43.0,2023-03-25,1.09,5,7700
4682,91,29.0,2023-04-05,2.57,9,12700
4683,91,111.0,2023-10-07,6.91,25,25900
4684,91,63.0,2023-07-28,9.64,38,33800
4685,91,97.0,2023-07-30,5.23,11,21000
4686,91,108.0,2023-09-06,4.43,17,18000
4687,91,,2023-07-23,8.76,20,31700
4688,91,114.0,2023-04-08,6.92,16,25400
4689,91,192.0,2023-03-16,2.78,8,13200
4690,91,198.0,2023-09-05,1.69,8,10300
4691,91,61.0,2023-06-17,5.41,13,21700
4692,91,138.0,2023-03-31,6.15,18,23600
4693,91,128.0,2023-01-06,2.47,10,12600
4694,91,16.0,2023-02-05,1.24,2,8300
4695,91,117.0,2023-02-18,3.77,17,16600
4696,91,62.0,2023-02-09,6.59,16,24600
4697,91,39.0,2023-08-20,2.23,7,11500
4698,91,83.0,2023-01-23,1.58,5,9500
4699,91,16.0,2023-12-15,1.81,4,10700
4700,91,104.0,2023-10-11,5.99,27,22900
4701,91,24.0,2023-07-09,9.11,44,32600
4702,91,65.0,2023-02-06,6.97,19,25600
4703,91,79.0,2023-08-22,2.08,9,11400
4704,91,,2023-09-09,9.79,40,34300
4705,91,27.0,2023-01-17,6.69,32,25100
4706,91,174.0,2023-05-11,2.28,10,11600
4707,91,19.0,2023-10-21,5.42,11,21200
4708,91,65.0,2023-05-16,7.91,38,28900
4709,91,179.0,2023-11-17,3.39,8,15600
4710,91,3.0,2023-01-30,1.01,4,8200
4711,91,54.0,2023-11-07,8.47,20,30900
4712,91,90.0,2023-01-27,1.85,6,10100
4713,91,151.0,2023-01-14,2.02,6,11300
4714,91,99.0,2023-06-12,5.47,16,21800
4715,91,39.0,2023-07-17,9.53,43,33200
4716,91,166.0,2023-04-09,7.07,21,26700
4717,91,90.0,2023-07-10,5.67,27,22100
4718,91,3.0,2023-03-24,1.47,4,9600
4719,91,47.0,2023-11-23,2.35,11,12500
4720,91,197.0,2023-01-13,8.5,41,31000
4721,91,48.0,2023-10-11,6.83,28,25600
4722,91,15.0,2023-01-25,4.95,18,19600
4723,91,136.0,2023-07-15,7.96,24,29100
4724,91,146.0,2023-04-18,9.04,40,32500
4725,91,193.0,2023-02-20,4.82,22,19200
4726,91,133.0,2023-07-05,4.84,15,19300
4727,91,177.0,2023-10-14,8.2,37,29100
4728,91,196.0,2023-06-16,6.38,14,24100
4729,91,172.0,2023-09-12,6.13,22,23500
4730,91,72.0,2023-04-18,4.69,16,18900
4731,91,173.0,2023-06-20,2.49,11,12600
4732,91,157.0,2023-03-23,3.17,11,14800
4733,91,116.0,2023-08-19,4.93,20,19200
4734,91,28.0,2023-09-06,1.02,2,8500
4735,91,79.0,2023-08-30,8.3,38,29700
4736,91,163.0,2023-08-07,8.75,40,30700
4737,91,110.0,2023-07-31,6.53,19,24600
4738,91,66.0,2023-03-06,4.91,17,20000
4739,91,163.0,2023-08-01,2.0,6,11100
4740,91,71.0,2023-03-06,8.16,20,29400
4741,91,95.0,2023-04-15,5.59,11,21200
4742,91,162.0,2023-09-20,6.77,18,25000
4743,91,52.0,2023-02-12,5.61,20,22300
4744,91,20.0,2023-06-16,3.84,7,16500
4745,91,128.0,2023-04-27,7.39,22,26600
4746,91,,2023-12-15,9.89,40,34600
4747,91,97.0,2023-10-27,1.27,2,9300
4748,92,58.0,2023-01-20,1.33,3,9200
4749,92,37.0,2023-09-07,1.68,8,9700
4750,92,,2023-01-24,1.65,4,9500
4751,92,,2023-10-05,1.15,5,8900
4752,92,19.0,2023-07-29,0.67,1,7000
4753,92,4.0,2023-08-14,0.88,4,7800
4754,92,139.0,2023-10-07,0.7,3,6700
4755,92,11.0,2023-08-01,0.99,3,8100
4756,92,109.0,2023-05-28,1.45,5,9800
4757,92,55.0,2023-01-27,1.68,5,10500
4758,92,129.0,2023-04-27,1.9,6,10200
4759,92,162.0,2023-12-25,0.82,3,7100
4760,92,161.0,2023-04-11,1.41,5,8900
4761,92,105.0,2023-03-05,1.61,3,9600
4762,92,132.0,2023-02-19,1.82,8,10700
4763,92,167.0,2023-11-05,1.73,6,10300
4764,92,79.0,2023-08-25,1.41,3,9600
4765,92,86.0,2023-09-10,1.85,5,10300
4766,92,187.0,2023-05-06,1.0,4,8000
4767,92,55.0,2023-11-22,0.57,2,6600
4768,92,12.0,2023-12-07,1.44,4,9400
4769,92,112.0,2023-06-25,1.8,3,10400
4770,92,148.0,2023-12-30,1.25,3,8800
4771,92,144.0,2023-02-01,1.68,4,10100
4772,92,83.0,2023-09-01,0.95,3,7600
4773,92,17.0,2023-04-22,1.69,3,10200
4774,92,1.0,2023-04-02,0.52,1,6000
4775,92,79.0,2023-07-24,1.79,5,10800
4776,92,128.0,2023-12-04,1.35,5,9100
4777,92,125.0,2023-02-13,1.61,6,9300
4778,92,158.0,2023-11-14,1.72,3,10000
4779,92,171.0,2023-12-16,1.54,4,10100
4780,92,180.0,2023-12-04,1.01,3,7700
4781,92,82.0,2023-10-17,1.3,3,8500
4782,92,34.0,2023-08-12,0.72,1,7600
4783,92,178.0,2023-08-01,1.16,2,8500
4784,92,3.0,2023-06-02,0.93,2,7800
4785,92,63.0,2023-11-23,1.85,7,11000
4786,92,164.0,2023-05-24,0.52,1,6300
4787,92,16.0,2023-09-23,1.86,7,10200
4788,92,107.0,2023-08-07,1.04,4,7600
4789,92,,2023-08-17,1.91,5,11200
4790,92,106.0,2023-11-14,0.94,3,7400
4791,92,187.0,2023-04-21,0.71,1,7600
4792,92,185.0,2023-05-04,1.62,7,9800
4793,92,172.0,2023-08-12,1.44,4,9700
4794,92,147.0,2023-04-02,1.03,3,7900
4795,92,139.0,2023-04-04,0.93,4,7900
4796,92,61.0,2023-02-17,1.17,4,8900
4797,92,13.0,2023-07-14,1.09,5,7800
4798,92,36.0,2023-07-25,1.81,6,10900
4799,92,99.0,2023-07-30,0.96,1,8200
4800,92,178.0,2023-06-18,1.22,3,8500
4801,92,172.0,2023-05-08,1.47,6,9500
4802,92,136.0,2023-06-30,1.01,4,8000
4803,92,187.0,2023-02-28,1.11,2,8100
4804,92,154.0,2023-11-16,0.56,2,6600
4805,92,146.0,2023-04-02,0.8,2,7800
4806,92,10.0,2023-08-25,0.7,1,7100
4807,92,91.0,2023-10-27,0.53,2,6000
4808,92,183.0,2023-08-02,1.15,4,7900
4809,92,112.0,2023-11-26,1.91,9,10200
4810,92,196.0,2023-09-27,1.52,5,9300
4811,92,188.0,2023-07-15,1.48,3,9800
4812,92,,2023-08-21,1.66,7,10000
4813,92,83.0,2023-11-29,0.76,2,6800
4814,92,41.0,2023-09-01,1.17,4,9000
4815,92,160.0,2023-08-31,1.05,4,8400
4816,92,130.0,2023-03-30,0.62,2,7000
4817,92,160.0,2023-01-16,1.82,6,10300
4818,92,197.0,2023-02-27,0.74,1,7300
4819,92,75.0,2023-01-28,1.68,8,9900
4820,92,61.0,2023-11-13,0.58,1,7000
4821,92,55.0,2023-05-19,1.48,4,9300
4822,92,97.0,2023-06-22,1.48,6,9300
4823,92,,2023-02-04,0.9,2,7200
4824,92,62.0,2023-03-22,1.61,3,9700
4825,92,181.0,2023-04-11,1.37,5,9600
4826,92,87.0,2023-03-10,1.33,5,8600
4827,92,95.0,2023-11-19,1.26,5,8200
4828,92,117.0,2023-04-22,0.87,3,7200
4829,92,,2023-07-27,0.79,2,6800
4830,92,165.0,2023-01-31,0.53,2,7000
4831,92,82.0,2023-02-27,0.91,2,7900
4832,92,132.0,2023-09-03,1.63,4,9500
4833,92,49.0,2023-03-05,1.3,2,9400
4834,92,43.0,2023-06-03,1.48,4,9400
4835,92,8.0,2023-02-11,1.29,6,8400
4836,92,112.0,2023-06-24,0.73,2,7600
4837,92,90.0,2023-02-24,1.3,6,9100
4838,92,106.0,2023-01-21,1.05,4,8100
4839,92,75.0,2023-12-07,1.71,6,10400
4840,92,,2023-09-03,1.07,4,8300
4841,92,120.0,2023-04-04,1.4,5,8800
4842,92,40.0,2023-11-24,1.16,3,7900
4843,92,158.0,2023-05-07,0.96,4,7900
4844,92,162.0,2023-04-11,0.91,4,7900
4845,92,8.0,2023-03-20,0.92,3,7200
4846,93,177.0,2023-04-06,4.64,15,19000
4847,93,30.0,2023-09-20,6.63,22,25000
4848,93,2.0,2023-03-22,7.74,38,28300
4849,93,23.0,2023-04-28,5.5,21,21300
4850,93,87.0,2023-09-13,2.81,11,13900
4851,93,131.0,2023-06-29,6.39,26,24000
4852,93,91.0,2023-05-24,5.07,18,20400
4853,93,144.0,2023-06-21,2.66,12,12700
4854,93,142.0,2023-01-16,2.01,7,11500
4855,93,134.0,2023-05-24,7.09,18,25700
4856,93,68.0,2023-11-17,3.1,9,14000
4857,93,73.0,2023-01-23,5.76,17,22600
4858,93,64.0,2023-02-01,5.5,26,21700
4859,93,52.0,2023-03-16,8.31,22,29700
4860,93,35.0,2023-05-01,7.55,30,27600
4861,93,152.0,2023-01-15,6.02,12,22700
4862,93,93.0,2023-06-29,8.45,19,30600
4863,93,10.0,2023-12-02,6.61,25,25200
4864,93,192.0,2023-01-18,1.76,8,10500
4865,93,190.0,2023-04-06,6.08,14,23300
4866,93,75.0,2023-01-20,5.2,17,20700
4867,93,178.0,2023-07-09,1.58,4,9300
4868,93,158.0,2023-07-18,1.94,5,10900
4869,93,14.0,2023-11-07,2.61,11,13000
4870,93,,2023-01-05,9.11,38,32000
4871,93,79.0,2023-05-29,5.07,21,20400
4872,93,47.0,2023-01-08,7.92,16,28600
4873,93,82.0,2023-02-19,8.92,37,32200
4874,93,95.0,2023-04-07,6.62,20,24700
4875,93,93.0,2023-01-26,1.24,5,8500
4876,93,99.0,2023-07-03,6.53,13,24500
4877,93,8.0,2023-01-12,5.74,23,21900
4878,93,66.0,2023-01-26,5.02,23,20100
4879,93,105.0,2023-03-31,9.01,21,31700
4880,93,168.0,2023-06-28,2.03,8,11200
4881,93,90.0,2023-01-05,5.66,18,21400
4882,93,121.0,2023-11-09,4.06,13,17500
4883,93,,2023-04-04,1.22,5,8100
4884,93,75.0,2023-04-04,2.84,6,13000
4885,94,92.0,2023-09-22,8.81,44,31800
4886,94,185.0,2023-09-02,6.78,20,25400
4887,94,161.0,2023-05-18,6.23,16,24100
4888,94,100.0,2023-07-11,6.66,26,25000
4889,94,102.0,2023-10-24,1.05,4,8200
4890,94,4.0,2023-05-13,8.39,31,30200
4891,94,44.0,2023-06-14,5.41,21,21400
4892,94,28.0,2023-06-11,1.78,5,10600
4893,94,133.0,2023-12-20,5.19,20,20500
4894,94,105.0,2023-11-08,8.99,34,32300
4895,94,49.0,2023-05-05,2.42,7,12400
4896,94,145.0,2023-11-27,7.86,38,28700
4897,94,145.0,2023-04-26,7.37,15,27200
4898,94,163.0,2023-02-23,7.96,24,28700
4899,94,115.0,2023-08-14,1.19,4,8500
4900,94,52.0,2023-12-15,3.95,8,16700
4901,94,76.0,2023-04-18,4.92,14,20000
4902,94,149.0,2023-11-27,9.44,31,33400
4903,94,35.0,2023-10-02,1.44,6,8800
4904,94,92.0,2023-03-12,6.98,30,25900
4905,94,17.0,2023-01-03,3.1,11,14400
4906,94,139.0,2023-07-08,5.02,13,20000
4907,94,,2023-03-20,5.93,12,23000
4908,94,25.0,2023-05-22,1.38,5,9200
4909,94,106.0,2023-05-13,9.05,18,31700
4910,94,58.0,2023-08-28,7.89,35,28900
4911,94,116.0,2023-08-28,2.11,9,11700
4912,94,6.0,2023-04-06,5.84,11,23000
4913,94,181.0,2023-01-05,2.79,5,13400
4914,94,5.0,2023-09-04,7.03,20,25800
4915,94,95.0,2023-12-11,2.47,5,12900
4916,95,45.0,2023-12-30,3.74,17,15700
4917,95,90.0,2023-09-30,1.07,4,8200
4918,95,139.0,2023-01-19,3.22,8,14800
4919,95,136.0,2023-08-23,3.88,14,16700
4920,95,120.0,2023-02-18,8.01,26,29400
4921,95,150.0,2023-11-08,3.16,11,14200
4922,95,165.0,2023-09-06,7.76,38,28000
4923,95,147.0,2023-06-12,1.09,4,7900
4924,95,133.0,2023-10-21,4.37,13,18000
4925,95,79.0,2023-01-10,3.39,16,14700
4926,95,60.0,2023-03-02,1.25,4,9000
4927,95,62.0,2023-05-16,1.92,9,10900
4928,95,11.0,2023-06-21,9.64,27,34100
4929,95,81.0,2023-07-01,6.86,24,25400
4930,95,145.0,2023-02-09,4.17,15,17000
4931,95,89.0,2023-11-26,8.89,27,32000
4932,95,43.0,2023-11-19,4.53,20,18600
4933,95,194.0,2023-08-23,5.7,18,21900
4934,95,129.0,2023-11-22,2.55,12,13000
4935,95,107.0,2023-12-13,6.1,19,23200
4936,95,73.0,2023-08-04,8.9,26,32000
4937,95,91.0,2023-12-12,7.8,17,28700
4938,95,38.0,2023-02-09,1.16,3,8700
4939,95,,2023-01-03,1.08,4,7700
4940,95,110.0,2023-12-12,3.72,8,16600
4941,95,92.0,2023-04-03,3.55,13,15600
4942,95,5.0,2023-12-25,9.02,35,32100
4943,95,115.0,2023-09-19,9.98,36,34700
4944,95,,2023-12-22,2.38,8,11800
4945,95,28.0,2023-08-03,8.65,29,30400
4946,95,168.0,2023-09-28,3.42,8,15100
4947,95,36.0,2023-06-18,6.6,17,25300
4948,95,166.0,2023-04-04,1.04,4,8200
4949,95,168.0,2023-01-20,7.0,25,25600
4950,95,187.0,2023-11-25,6.35,18,24200
4951,95,,2023-11-24,9.52,31,33200
4952,95,188.0,2023-04-22,6.94,30,25600
4953,95,37.0,2023-09-06,1.44,6,9200
4954,95,195.0,2023-08-11,9.81,37,34300
4955,95,185.0,2023-07-04,3.67,17,16100
4956,95,62.0,2023-04-21,2.0,8,11400
4957,95,145.0,2024-01-01,4.52,15,18300
4958,95,133.0,2023-12-25,4.17,11,17900
4959,95,159.0,2023-10-16,8.69,28,30600
4960,95,47.0,2023-04-24,2.67,8,13500
4961,95,187.0,2023-11-13,9.72,26,33800
4962,95,60.0,2023-07-24,8.51,29,30900
4963,95,55.0,2023-07-01,9.36,26,32500
4964,95,108.0,2023-06-26,3.86,16,16600
4965,95,168.0,2023-03-08,5.15,14,20700
4966,95,137.0,2023-07-15,4.73,14,19100
4967,95,117.0,2023-04-02,6.94,32,25800
4968,95,26.0,2023-07-05,1.08,3,7700
4969,95,146.0,2023-12-03,5.94,12,22900
4970,95,64.0,2023-11-30,6.32,28,23700
4971,95,78.0,2023-07-24,1.8,6,10000
4972,95,,2023-12-16,3.05,6,13800
4973,95,140.0,2023-02-04,5.62,15,22000
4974,95,171.0,2023-11-23,9.08,29,32400
4975,95,109.0,2023-08-20,8.28,23,29500
4976,95,26.0,2023-05-13,1.18,3,8000
4977,95,85.0,2023-03-23,8.11,25,29400
4978,95,84.0,2024-01-01,3.53,12,16000
4979,95,68.0,2023-09-24,4.48,14,18900
4980,95,142.0,2023-12-21,4.64,19,18800
4981,95,50.0,2023-11-08,8.89,41,31200
4982,95,80.0,2023-10-17,3.94,15,16900
4983,95,90.0,2023-12-13,6.15,23,23600
4984,95,5.0,2023-03-10,5.41,24,20800
4985,96,26.0,2023-08-25,8.26,34,29600
4986,96,123.0,2023-08-16,7.4,24,26700
4987,96,3.0,2023-11-05,6.03,28,23300
4988,96,86.0,2023-06-14,4.75,15,18800
4989,96,41.0,2023-12-12,9.25,27,33200
4990,96,114.0,2023-12-24,1.91,7,10600
4991,96,88.0,2023-01-06,3.78,17,16000
4992,96,172.0,2023-04-10,1.86,6,10800
4993,96,159.0,2023-01-11,4.41,19,17800
4994,96,32.0,2023-02-28,3.32,8,14800
4995,96,176.0,2023-11-03,8.66,24,31200
4996,96,151.0,2023-10-16,5.08,16,20300
4997,96,84.0,2023-06-30,8.3,28,29600
4998,96,191.0,2023-11-30,8.79,42,30800
4999,96,95.0,2023-07-04,2.77,6,13500
5000,96,50.0,2023-12-17,5.34,12,21400
5001,96,32.0,2023-12-13,7.06,18,26200
5002,96,83.0,2023-11-08,7.09,25,25900
5003,96,54.0,2023-12-25,6.45,13,24700
5004,96,137.0,2023-01-25,7.88,33,29100
5005,96,118.0,2023-01-21,5.86,28,22900
5006,96,122.0,2023-08-22,7.71,19,28500
5007,96,115.0,2023-09-21,4.41,19,18200
5008,96,107.0,2023-01-08,5.28,10,20300
5009,96,,2023-12-08,2.28,5,12100
5010,96,193.0,2023-12-08,8.83,40,31100
5011,96,67.0,2023-05-16,3.17,11,14400
5012,96,,2023-02-12,5.45,14,20800
5013,96,160.0,2023-09-12,6.71,13,24700
5014,96,136.0,2023-01-01,6.66,22,25100
5015,96,100.0,2023-09-16,8.23,35,30000
5016,96,35.0,2023-06-09,7.1,32,26100
5017,96,160.0,2023-01-28,2.32,9,12300
5018,96,91.0,2023-05-17,3.94,8,17000
5019,96,42.0,2023-07-30,1.11,5,8200
5020,96,70.0,2023-07-21,5.63,18,22300
5021,96,142.0,2023-03-08,1.37,5,8800
5022,96,193.0,2023-10-04,8.13,28,29700
5023,96,23.0,2023-09-03,3.98,13,16500
5024,96,160.0,2023-10-31,8.63,42,30700
5025,96,,2023-03-26,6.14,19,23100
5026,96,142.0,2023-05-23,1.11,4,8800
5027,96,43.0,2023-04-21,3.29,13,14500
5028,96,177.0,2023-03-26,4.44,19,18700
5029,96,174.0,2023-02-13,4.99,20,19800
5030,96,,2023-01-21,8.28,32,30200
5031,96,55.0,2023-02-18,2.89,10,13100
5032,96,63.0,2023-06-14,8.95,44,31300
5033,96,4.0,2023-12-21,5.21,19,20300
5034,96,111.0,2023-12-26,8.71,38,31200
5035,96,116.0,2023-01-22,1.9,4,10800
5036,96,10.0,2023-08-18,4.72,22,19100
5037,96,1.0,2023-09-01,5.81,23,22500
5038,96,155.0,2023-07-17,8.88,28,31500
5039,96,134.0,2023-10-29,1.99,4,11200
5040,96,49.0,2023-09-13,1.43,3,9400
5041,96,7.0,2023-10-08,9.85,28,34200
5042,96,,2023-11-07,4.84,15,19200
5043,96,144.0,2023-05-24,8.68,25,31100
5044,96,79.0,2023-03-05,6.15,12,22900
5045,96,44.0,2023-01-21,5.62,20,22200
5046,96,193.0,2023-04-08,4.03,18,16700
5047,96,190.0,2023-04-18,9.44,31,33100
5048,96,96.0,2023-11-12,7.65,33,27700
5049,96,107.0,2023-03-16,3.58,8,15700
5050,96,89.0,2023-01-13,3.4,9,15600
5051,96,14.0,2023-02-27,3.09,7,14000
5052,96,56.0,2023-01-07,3.01,11,13500
5053,96,40.0,2023-04-17,3.72,11,15800
5054,96,135.0,2023-01-13,8.63,39,30900
5055,96,173.0,2023-11-23,1.57,5,9500
5056,96,6.0,2023-02-12,9.04,32,31700
5057,97,47.0,2023-09-03,8.75,21,31600
5058,97,191.0,2023-09-06,8.37,23,30100
5059,97,67.0,2023-01-03,2.67,9,13500
5060,97,40.0,2023-10-10,4.44,14,18500
5061,97,92.0,2023-11-18,3.97,13,16800
5062,97,9.0,2023-07-13,1.01,2,8400
5063,97,146.0,2023-07-25,7.16,27,26200
5064,97,48.0,2023-12-23,5.89,28,22700
5065,97,22.0,2023-07-24,8.73,22,31500
5066,97,12.0,2023-07-18,1.22,4,8100
5067,97,137.0,2023-11-18,1.33,5,9100
5068,97,187.0,2023-08-27,2.71,7,12700
5069,97,136.0,2023-04-09,2.47,5,12500
5070,97,42.0,2023-04-02,2.84,13,13600
5071,97,98.0,2023-03-23,5.46,17,21200
5072,97,188.0,2023-04-30,1.48,3,9300
5073,97,51.0,2023-04-24,9.41,38,33000
5074,97,,2023-10-18,4.38,14,18600
5075,97,29.0,2023-10-24,9.36,34,33000
5076,97,164.0,2023-05-30,9.65,21,34100
5077,97,158.0,2023-03-28,2.97,10,14000
5078,97,65.0,2023-10-18,1.2,4,8600
5079,97,66.0,2023-08-06,2.14,5,11100
5080,97,63.0,2023-11-05,3.78,16,16000
5081,97,56.0,2023-09-15,5.51,25,21600
5082,97,2.0,2023-11-13,6.57,28,24200
5083,97,25.0,2023-09-26,7.47,17,27900
5084,97,137.0,2023-03-24,2.17,5,11500
5085,97,108.0,2023-01-24,9.84,33,34400
5086,98,,2023-03-10,1.6,4,9500
5087,98,107.0,2023-05-17,0.95,3,8300
5088,98,170.0,2023-09-16,0.76,3,7700
5089,98,88.0,2023-02-03,0.64,1,6700
5090,98,89.0,2023-08-08,1.37,5,9100
5091,98,42.0,2023-07-09,1.54,7,9400
5092,98,76.0,2023-06-30,1.98,5,10600
5093,98,56.0,2023-11-08,0.73,2,7100
5094,98,145.0,2023-03-11,1.38,5,9600
5095,98,108.0,2023-08-24,1.13,4,8700
5096,98,72.0,2023-01-04,0.96,3,7500
5097,98,35.0,2023-08-30,1.41,3,9200
5098,98,127.0,2023-08-11,1.07,2,8700
5099,98,107.0,2023-01-14,1.7,3,10400
5100,98,139.0,2023-01-08,1.16,5,8800
5101,98,151.0,2023-06-16,1.02,4,7800
5102,98,135.0,2023-08-12,1.87,7,10400
5103,98,70.0,2023-02-28,1.6,7,9700
5104,98,38.0,2023-10-02,0.84,2,7200
5105,98,29.0,2023-06-23,0.8,2,7300
5106,98,58.0,2023-11-07,1.0,2,7500
5107,98,81.0,2023-04-25,1.02,2,7500
5108,98,98.0,2023-10-02,0.85,3,7700
5109,98,28.0,2023-12-15,1.2,4,8500
5110,98,17.0,2023-08-25,0.61,1,7200
5111,98,99.0,2023-07-16,1.4,6,9500
5112,98,93.0,2023-04-09,0.6,1,7200
5113,98,81.0,2023-11-12,1.5,6,9900
5114,98,60.0,2023-05-10,0.92,2,7400
5115,98,177.0,2023-05-14,0.73,2,6600
5116,98,34.0,2023-03-22,1.57,7,9400
5117,98,32.0,2023-08-07,1.53,7,9900
5118,98,26.0,2023-06-23,1.57,6,10000
5119,98,98.0,2023-08-05,1.62,4,9300
5120,98,125.0,2023-12-03,1.35,3,9100
5121,98,110.0,2023-04-16,1.05,2,8000
5122,98,23.0,2023-04-07,1.11,3,8800
5123,98,94.0,2023-06-25,1.0,4,7500
5124,98,38.0,2023-07-24,0.62,2,6900
5125,98,164.0,2023-02-07,1.87,5,10100
5126,98,150.0,2023-09-06,1.99,7,10700
5127,98,144.0,2023-06-19,1.67,5,9900
5128,98,18.0,2023-02-25,1.12,4,7900
5129,98,11.0,2023-10-07,1.93,6,10700
5130,98,170.0,2023-01-31,0.96,4,7600
5131,98,123.0,2023-07-29,1.71,6,9700
5132,98,15.0,2023-11-27,1.26,5,8900
5133,98,78.0,2023-04-12,1.26,3,8500
5134,98,125.0,2023-09-23,1.52,7,9300
5135,98,97.0,2023-08-07,1.57,3,9900
5136,98,142.0,2023-10-17,1.2,4,8600
5137,98,79.0,2023-04-26,0.8,3,6900
5138,98,5.0,2023-03-15,1.31,4,8500
5139,98,114.0,2023-05-07,1.77,4,10100
5140,98,102.0,2023-12-07,1.23,4,8800
5141,98,3.0,2023-06-25,0.69,3,6700
5142,98,191.0,2023-04-01,1.09,5,7700
5143,98,94.0,2023-09-04,1.41,6,9000
5144,98,53.0,2023-12-30,1.38,3,9300
5145,98,163.0,2023-08-15,0.78,3,7000
5146,98,92.0,2023-03-22,0.99,2,8100
5147,98,65.0,2023-12-25,1.44,3,9100
5148,98,126.0,2023-07-21,0.74,1,7200
5149,98,32.0,2023-12-21,0.9,3,8000
5150,98,172.0,2023-08-03,1.92,7,11100
5151,98,178.0,2023-01-05,1.59,6,10000
5152,98,55.0,2023-11-05,1.14,2,8700
5153,98,192.0,2023-04-01,1.01,4,8000
5154,98,6.0,2023-09-11,1.87,7,10400
5155,98,146.0,2023-03-25,1.93,6,10800
5156,98,73.0,2023-11-09,1.94,9,10700
5157,98,139.0,2023-06-21,1.17,3,8300
5158,98,4.0,2023-03-13,1.42,2,9100
5159,98,36.0,2023-02-26,1.72,7,9900
5160,98,63.0,2023-08-24,1.82,7,10200
5161,98,174.0,2023-12-25,1.58,6,10100
5162,98,121.0,2023-05-12,1.7,6,10000
5163,98,81.0,2023-04-21,0.93,4,8200
5164,98,7.0,2023-08-18,1.87,4,10400
5165,98,79.0,2023-04-04,1.27,4,8400
5166,98,93.0,2023-03-27,1.68,7,9800
5167,98,115.0,2023-10-02,0.73,3,7500
5168,98,63.0,2023-10-12,1.66,7,10000
5169,98,35.0,2023-08-14,1.82,6,10300
5170,98,28.0,2023-07-19,1.2,5,8900
5171,99,2.0,2023-02-22,3.66,10,16100
5172,99,51.0,2023-09-11,6.91,32,26100
5173,99,82.0,2023-08-24,7.21,24,26700
5174,99,126.0,2023-04-12,9.8,39,34200
5175,99,17.0,2023-08-31,2.92,14,13500
5176,99,100.0,2023-03-17,2.24,8,11400
5177,99,130.0,2023-02-19,2.16,7,11300
5178,99,124.0,2023-11-24,3.02,11,14300
5179,99,77.0,2023-07-06,9.73,43,34500
5180,99,146.0,2023-04-05,3.98,14,17000
5181,99,87.0,2023-02-17,7.14,19,26500
5182,99,101.0,2023-12-04,7.18,21,26400
5183,99,162.0,2023-12-31,8.96,32,31300
5184,99,184.0,2023-10-31,4.18,9,17600
5185,99,,2023-10-10,5.94,28,23100
5186,99,73.0,2023-09-15,7.29,32,27100
5187,99,46.0,2023-03-06,8.38,19,29600
5188,99,43.0,2023-12-13,3.3,15,14800
5189,99,35.0,2023-07-05,1.78,3,10400
5190,99,108.0,2023-06-17,3.83,14,16700
5191,99,145.0,2023-03-18,7.11,18,25900
5192,99,91.0,2023-12-02,4.09,12,17100
5193,99,59.0,2023-07-18,2.25,6,12000
5194,99,176.0,2023-03-07,6.83,33,25000
5195,99,59.0,2023-11-09,8.24,30,29900
5196,99,86.0,2023-12-20,3.74,15,15900
5197,99,69.0,2023-07-28,1.85,7,10200
5198,99,16.0,2023-01-02,5.01,16,19900
5199,99,112.0,2023-10-15,5.25,15,20800
5200,99,185.0,2023-03-29,1.31,3,9000
5201,99,138.0,2023-09-30,7.16,26,26700
5202,99,78.0,2023-04-29,4.04,15,16900
5203,99,176.0,2023-03-19,1.9,4,10800
5204,99,120.0,2023-05-13,4.42,13,18000
5205,99,175.0,2023-11-25,7.7,27,28100
5206,99,163.0,2023-07-19,9.74,36,34400
5207,99,199.0,2023-10-23,8.07,34,29700
5208,99,3.0,2023-09-29,6.03,13,23300
5209,99,,2023-11-12,9.15,28,32100
5210,99,32.0,2023-06-25,3.12,14,14100
5211,99,142.0,2023-05-09,1.95,5,10900
5212,99,127.0,2023-05-03,5.36,10,21500
5213,99,188.0,2023-05-22,4.14,13,17700
5214,99,181.0,2023-07-12,5.26,19,20200
5215,99,156.0,2023-10-30,8.8,41,31800
5216,99,153.0,2023-11-15,6.83,26,25700
5217,99,195.0,2023-11-21,4.26,15,18000
5218,99,148.0,2023-04-02,8.95,37,31800
5219,99,103.0,2023-09-14,2.94,13,14000
5220,99,40.0,2023-06-03,4.42,15,18400
5221,99,174.0,2023-11-03,7.76,23,27800
5222,99,,2023-06-28,5.76,28,22700
5223,99,23.0,2023-12-03,7.15,27,26100
5224,99,15.0,2023-08-06,6.36,23,24400
5225,99,193.0,2023-07-09,1.91,7,11100
5226,99,178.0,2023-09-07,1.04,3,7600
5227,99,158.0,2023-05-23,9.59,27,34000
5228,99,65.0,2023-02-13,3.47,16,15300
5229,99,107.0,2023-07-12,9.17,30,32600
5230,99,78.0,2023-05-09,9.37,45,33000
5231,99,32.0,2023-05-04,4.7,10,19100
5232,99,64.0,2023-07-26,9.11,32,32400
5233,99,140.0,2023-08-04,5.17,16,20700
5234,99,60.0,2023-03-23,7.52,18,27300
5235,99,79.0,2023-08-29,5.38,26,21400
5236,99,178.0,2023-01-12,6.1,21,23400
5237,99,182.0,2023-01-05,9.27,45,33300
5238,99,191.0,2023-10-28,8.09,20,28700
5239,99,149.0,2023-08-08,4.4,12,18300
5240,99,87.0,2023-02-14,7.11,31,26600
